,District_Ang Mo Kio,District_Bedok,District_Bishan,District_Bukit Batok,District_Bukit Merah,District_Bukit Panjang,District_Bukit Timah,District_Central,District_Choa Chu Kang,District_Clementi,District_Geylang,District_Hougang,District_Jurong East,District_Jurong West,District_Kallang/ Whampoa,District_Marine Parade,District_Pasir Ris,District_Punggol,District_Queenstown,District_Sembawang,District_Sengkang,District_Serangoon,District_Tampines,District_Toa Payoh,District_Woodlands,District_Yishun,RoomType_Executive,RoomType_Room3,RoomType_Room4,RoomType_Room5,GDP In Chained (2015) Dollars,Total Unemployment Rate,Total Demand,Total Domestic Demand,Government Securities - 2-Year Bond Yield
434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2471981689537979,0.5144112873331042,1.2014684809089309,1.0117281539325442,0.31882854903730645
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
3932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1127230135807502,-0.7281570051168675,1.4118119560284617,-0.3917232725778856,1.3689063241239903
3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.28639209080665445,0.691921043397386,0.06884976872684256,-0.4675855118487196,-0.06022391472166204
3566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7104468952981522,-0.7281570051168675,0.24683270921259926,0.670348077213791,1.1486461070767175
2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2312772537888932,-1.0831765172454308,-0.14149370639268818,-0.37907956603274656,-0.7875948616819082
3613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7277660807174894,-0.7281570051168675,0.3115537784801472,0.31632429394989875,1.54306556418793
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.4762591153918396,-0.1956277369240224,0.9749447384725133,0.1898872284985087,0.3085838888514097
2450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09199509383459627,0.691921043397386,-0.30329637956155797,-0.3917232725778856,-0.664658927157551
4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.577181478166972,-0.1956277369240224,-0.23857531029401005,-0.9480463605640018,0.3239508806669543
399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2471981689537979,0.5144112873331042,1.2014684809089309,1.0117281539325442,0.31882854903730645
960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09906391058100984,-0.9056667611811494,-0.33565691419533195,-1.5928753943660914,-0.6083132899883208
2444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09199509383459627,0.691921043397386,-0.30329637956155797,-0.3917232725778856,-0.664658927157551
4289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8067495835183371,3.354567384361611,-2.277288992221769,-1.365288676553589,-1.0539560526391156
1803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5126513506655517,1.2244503115902308,0.24683270921259926,0.3921865332207329,-1.0898123663631534
1882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.389930552467006,-0.1956277369240224,0.32773404579703413,-0.16413655476538347,-1.0334667307306227
2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09678104174078157,-1.0831765172454308,-0.15767397370957517,-0.2273550874910785,0.17540329260445628
4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.575852372049298,1.2244503115902308,-1.4359150917436465,-0.15149284822024445,-0.9617541017458479
728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6613946475890784,1.7569795797830763,-1.2741124185747765,-1.8836806449042884,-0.6697812572504994
2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.09678104174078157,-1.0831765172454308,-0.15767397370957517,-0.2273550874910785,0.17540329260445628
1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8319749248494747,0.8694307994616679,0.5218972535996779,-0.3032173267619125,-1.1768919871634729
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9293902420970468,1.4019600676545128,-0.7725241317512803,-0.3032173267619125,-0.7927171917748566
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2471981689537979,0.5144112873331042,1.2014684809089309,1.0117281539325442,0.31882854903730645
1324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9477179159302331,-0.5506472490525861,-0.40037798346287984,-0.6698848165709437,-0.7466162163282226
3543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7104468952981522,-0.7281570051168675,0.24683270921259926,0.670348077213791,1.1486461070767175
1475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8319749248494747,0.8694307994616679,0.5218972535996779,-0.3032173267619125,-1.1768919871634729
2453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09199509383459627,0.691921043397386,-0.30329637956155797,-0.3917232725778856,-0.664658927157551
419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2471981689537979,0.5144112873331042,1.2014684809089309,1.0117281539325442,0.31882854903730645
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1606080712699107,2.111999091911639,2.576791202844324,2.554260352439503,0.5134771125464385
2786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.09493668632086477,0.691921043397386,-0.20621477566023608,0.2151746415887867,0.32907321075990253
4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.575852372049298,1.2244503115902308,-1.4359150917436465,-0.15149284822024445,-0.9617541017458479
2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.09678104174078157,-1.0831765172454308,-0.15767397370957517,-0.2273550874910785,0.17540329260445628
4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.575852372049298,1.2244503115902308,-1.4359150917436465,-0.15149284822024445,-0.9617541017458479
2950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1693666289105967,-1.0831765172454308,0.21447217457882528,-0.23999879403621746,0.057589688173047555
3381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.541475535969678,0.691921043397386,0.004128699459294604,0.2531057612242037,0.5442110961775278
4294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.8067495835183371,3.354567384361611,-2.277288992221769,-1.365288676553589,-1.0539560526391156
991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.4556490913621731,-1.0831765172454308,-0.20621477566023608,0.2910368808596208,0.5134771125464385
4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.575852372049298,1.2244503115902308,-1.4359150917436465,-0.15149284822024445,-0.9617541017458479
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8902457351664352,-0.01811798085974057,0.1821116399450513,-0.5181603380292756,-0.5570899844487384
889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8902457351664352,-0.01811798085974057,0.1821116399450513,-0.5181603380292756,-0.5570899844487384
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0730822177456063,-0.9056667611811494,-0.7239833298006194,-0.9354026540188628,0.08320134171118831
2879,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.27170197055868106,-0.5506472490525861,0.2630129765294862,-0.15149284822024445,0.35468486429804363
4405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.8639536112934805,0.33690153126882233,-0.9828676068708111,-0.06298690240427138,-0.8132065136833498
3394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.541475535969678,0.691921043397386,0.004128699459294604,0.2531057612242037,0.5442110961775278
2133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2787986269085275,1.046940555525949,-0.5621806566317497,-0.6066662838452487,-0.9924880853769371
1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6979042599355298,-0.5506472490525861,0.6189788575009999,-0.1262054351299664,-1.0283443991009749
1805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5126513506655517,1.2244503115902308,0.24683270921259926,0.3921865332207329,-1.0898123663631534
4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.3741663481050983,-0.1956277369240224,2.4797095989430025,2.4783981131686685,0.9335082216590926
322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4762591153918396,-0.1956277369240224,0.9749447384725133,0.1898872284985087,0.3085838888514097
3871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9797482782726068,-0.3731374929883043,1.0234855404231742,-0.02505578276885439,1.5686772177260708
4654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.7143825377528061,-1.0831765172454308,0.9587644711556264,2.1875928626304715,0.6517800388863405
978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
1706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6834531456122263,-0.5506472490525861,0.5866183228672257,0.619773251033235,-1.151280333625332
975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.1606080712699107,2.111999091911639,2.576791202844324,2.554260352439503,0.5134771125464385
1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8037314198489068,-0.3731374929883043,-0.6269017258992975,0.00023163032142359206,-0.7466162163282226
2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2312772537888932,-1.0831765172454308,-0.14149370639268818,-0.37907956603274656,-0.7875948616819082
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9435243071531998,-0.7281570051168675,0.6189788575009999,-1.0365523063799746,1.5942888697275122
1224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8037314198489068,-0.3731374929883043,-0.6269017258992975,0.00023163032142359206,-0.7466162163282226
3705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8633815400225894,0.8694307994616679,0.16593137262816438,-0.2905736202167735,1.4918422586483475
4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.7000713293366259,-0.5506472490525861,0.6027985901841126,1.555407535373521,-0.833695837128542
2381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1464126622928627,-0.9056667611811494,0.16593137262816438,0.27839317431448174,-0.8183288453129973
108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5418866446583812,-0.3731374929883043,-0.22239504297712306,-0.16413655476538347,2.1628675669026642
1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6834531456122263,-0.5506472490525861,0.5866183228672257,0.619773251033235,-1.151280333625332
596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1629281775630425,0.691921043397386,-0.23857531029401005,-0.5940225773001097,0.06271201980269525
519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1606080712699107,2.111999091911639,2.576791202844324,2.554260352439503,0.5134771125464385
3004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.28484729641549855,-1.0831765172454308,0.9749447384725133,0.531267305217262,0.14466930897336697
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.966191325083339,-0.3731374929883043,-0.7725241317512803,-0.32850473985219053,-0.7517385464211711
3236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4556490913621731,-1.0831765172454308,-0.20621477566023608,0.2910368808596208,0.5134771125464385
483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1606080712699107,2.111999091911639,2.576791202844324,2.554260352439503,0.5134771125464385
3634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7277660807174894,-0.7281570051168675,0.3115537784801472,0.31632429394989875,1.54306556418793
2682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0730822177456063,-0.9056667611811494,-0.7239833298006194,-0.9354026540188628,0.08320134171118831
1552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6979042599355298,-0.5506472490525861,0.6189788575009999,-0.1262054351299664,-1.0283443991009749
4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.7560453510116416,1.046940555525949,0.8455025999374173,1.3278208175610193,-0.7773501999593119
3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5099908774540808,-0.7281570051168675,-0.46509905273042773,0.4554050659464279,0.23174892977368636
2634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09678104174078157,-1.0831765172454308,-0.15767397370957517,-0.2273550874910785,0.17540329260445628
3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.6187910378938325,-0.9056667611811494,-0.8534254683357152,0.27839317431448174,0.41103049993057444
2285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2312772537888932,-1.0831765172454308,-0.14149370639268818,-0.37907956603274656,-0.7875948616819082
3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8633815400225894,0.8694307994616679,0.16593137262816438,-0.2905736202167735,1.4918422586483475
4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7000713293366259,-0.5506472490525861,0.6027985901841126,1.555407535373521,-0.833695837128542
1879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.389930552467006,-0.1956277369240224,0.32773404579703413,-0.16413655476538347,-1.0334667307306227
1464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8319749248494747,0.8694307994616679,0.5218972535996779,-0.3032173267619125,-1.1768919871634729
985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.8067495835183371,3.354567384361611,-2.277288992221769,-1.365288676553589,-1.0539560526391156
192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4853704875932614,0.691921043397386,-0.33565691419533195,0.43011765285614983,1.9630966733005835
2201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09843076556228035,-0.7281570051168675,-0.4812793200473147,1.2266711651999072,-0.9002861344836692
2615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09678104174078157,-1.0831765172454308,-0.15767397370957517,-0.2273550874910785,0.17540329260445628
2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0730822177456063,-0.9056667611811494,-0.7239833298006194,-0.9354026540188628,0.08320134171118831
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4548943174915132,-0.3731374929883043,-0.8534254683357152,-0.21471138094593947,1.5481878942808787
4650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7143825377528061,-1.0831765172454308,0.9587644711556264,2.1875928626304715,0.6517800388863405
3490,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6947074807467521,-0.5506472490525861,0.06884976872684256,0.7335666099394861,0.8822849161195101
4287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8067495835183371,3.354567384361611,-2.277288992221769,-1.365288676553589,-1.0539560526391156
2141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2787986269085275,1.046940555525949,-0.5621806566317497,-0.6066662838452487,-0.9924880853769371
271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4548943174915132,-0.3731374929883043,-0.8534254683357152,-0.21471138094593947,1.5481878942808787
3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.6947074807467521,-0.5506472490525861,0.06884976872684256,0.7335666099394861,0.8822849161195101
3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.1127230135807502,-0.7281570051168675,1.4118119560284617,-0.3917232725778856,1.3689063241239903
1288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9477179159302331,-0.5506472490525861,-0.40037798346287984,-0.6698848165709437,-0.7466162163282226
2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1464126622928627,-0.9056667611811494,0.16593137262816438,0.27839317431448174,-0.8183288453129973
4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2.0330590471162826,1.4019600676545128,-2.8597786156297,-1.0997708391056698,-1.0334667307306227
981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0471502100055037,-0.3731374929883043,-0.27093584492778405,-0.4802292183938586,-0.5519676528190907
2123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2787986269085275,1.046940555525949,-0.5621806566317497,-0.6066662838452487,-0.9924880853769371
1071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.966191325083339,-0.3731374929883043,-0.7725241317512803,-0.32850473985219053,-0.7517385464211711
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.09444344720925849,2.8220381161687658,-2.406731130756865,-3.26184465832444,-0.6492919353420064
2191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09843076556228035,-0.7281570051168675,-0.4812793200473147,1.2266711651999072,-0.9002861344836692
2029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34376743252902886,-0.7281570051168675,-0.6592622605330714,-0.5560914576646926,-1.0898123663631534
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8037314198489068,-0.3731374929883043,-0.6269017258992975,0.00023163032142359206,-0.7466162163282226
3310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6187910378938325,-0.9056667611811494,-0.8534254683357152,0.27839317431448174,0.41103049993057444
573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1629281775630425,0.691921043397386,-0.23857531029401005,-0.5940225773001097,0.06271201980269525
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5386680199777364,-0.5506472490525861,-0.15767397370957517,0.746210316484625,-1.084690036270205
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8037314198489068,-0.3731374929883043,-0.6269017258992975,0.00023163032142359206,-0.7466162163282226
2921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1693666289105967,-1.0831765172454308,0.21447217457882528,-0.23999879403621746,0.057589688173047555
2695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0730822177456063,-0.9056667611811494,-0.7239833298006194,-0.9354026540188628,0.08320134171118831
1399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9002198604617857,-0.5506472490525861,0.19829190726193835,-0.3537921529424686,-0.7619832081437673
4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.6949064695986475,-0.7281570051168675,1.3632711540778006,1.8335690793665795,-0.10632489016829602
2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.09678104174078157,-1.0831765172454308,-0.15767397370957517,-0.2273550874910785,0.17540329260445628
3765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9435243071531998,-0.7281570051168675,0.6189788575009999,-1.0365523063799746,1.5942888697275122
270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4548943174915132,-0.3731374929883043,-0.8534254683357152,-0.21471138094593947,1.5481878942808787
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5126513506655517,1.2244503115902308,0.24683270921259926,0.3921865332207329,-1.0898123663631534
2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.09493668632086477,0.691921043397386,-0.20621477566023608,0.2151746415887867,0.32907321075990253
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.2471981689537979,0.5144112873331042,1.2014684809089309,1.0117281539325442,0.31882854903730645
4605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.6949064695986475,-0.7281570051168675,1.3632711540778006,1.8335690793665795,-0.10632489016829602
1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9477179159302331,-0.5506472490525861,-0.40037798346287984,-0.6698848165709437,-0.7466162163282226
